Step,AgentID,agent_id,position,state,products_remaining
229.0,33,33,"(13, 3)",exiting,0
229.0,36,36,"(33, 6)",exiting,0
229.0,38,38,"(34, 6)",shopping,1
229.0,41,41,"(48, 1)",exiting,0
229.0,43,43,"(32, 6)",exiting,0
229.0,45,45,"(18, 2)",exiting,0
229.0,46,46,"(28, 6)",exiting,0
229.0,48,48,"(20, 6)",exiting,0
229.0,49,49,"(22, 3)",shopping,1
229.0,50,50,"(14, 3)",exiting,0
229.0,53,53,"(6, 8)",shopping,1
229.0,55,55,"(10, 3)",shopping,2
229.0,56,56,"(18, 5)",shopping,1
229.0,57,57,"(27, 6)",shopping,2
229.0,59,59,"(30, 6)",exiting,0
229.0,60,60,"(5, 6)",shopping,1
229.0,61,61,"(8, 5)",shopping,2
229.0,62,62,"(28, 5)",exiting,0
229.0,63,63,"(16, 4)",exiting,0
229.0,64,64,"(3, 6)",shopping,1
229.0,66,66,"(7, 7)",shopping,1
229.0,67,67,"(22, 6)",shopping,1
229.0,68,68,"(32, 4)",shopping,1
229.0,69,69,"(12, 6)",shopping,1
229.0,70,70,"(25, 6)",exiting,0
229.0,71,71,"(5, 3)",shopping,1
229.0,72,72,"(27, 3)",shopping,1
229.0,73,73,"(20, 7)",shopping,2
229.0,74,74,"(28, 3)",shopping,2
229.0,76,76,"(23, 3)",shopping,1
229.0,77,77,"(8, 2)",shopping,1
229.0,78,78,"(9, 4)",shopping,2
229.0,79,79,"(16, 6)",exiting,0
229.0,80,80,"(11, 6)",shopping,1
229.0,81,81,"(1, 7)",shopping,1
229.0,82,82,"(5, 4)",exiting,0
229.0,83,83,"(1, 3)",shopping,1
229.0,84,84,"(3, 7)",shopping,1
229.0,85,85,"(55, 3)",shopping,1
229.0,86,86,"(58, 7)",shopping,2
229.0,87,87,"(3, 1)",shopping,1
229.0,88,88,"(29, 6)",shopping,1
229.0,89,89,"(4, 5)",shopping,1
229.0,90,90,"(29, 3)",shopping,2
229.0,91,91,"(1, 8)",shopping,2
229.0,93,93,"(2, 1)",shopping,2
229.0,94,94,"(5, 8)",shopping,2
229.0,95,95,"(57, 5)",shopping,1
229.0,96,96,"(48, 4)",shopping,1
229.0,97,97,"(31, 5)",shopping,1
229.0,98,98,"(2, 4)",shopping,1
229.0,99,99,"(1, 1)",shopping,2
229.0,100,100,"(1, 5)",shopping,1
230.0,22,22,"(27, 4)",exiting,0
230.0,32,32,"(13, 4)",exiting,0
230.0,33,33,"(12, 3)",exiting,0
230.0,36,36,"(33, 6)",exiting,0
230.0,38,38,"(34, 6)",shopping,1
230.0,41,41,"(49, 1)",exiting,0
230.0,43,43,"(32, 6)",exiting,0
230.0,45,45,"(18, 3)",exiting,0
230.0,46,46,"(28, 6)",exiting,0
230.0,48,48,"(20, 7)",exiting,0
230.0,49,49,"(22, 4)",shopping,1
230.0,50,50,"(14, 4)",exiting,0
230.0,53,53,"(6, 7)",shopping,1
230.0,55,55,"(10, 3)",shopping,2
230.0,56,56,"(18, 5)",shopping,1
230.0,57,57,"(27, 6)",shopping,2
230.0,59,59,"(30, 6)",exiting,0
230.0,60,60,"(5, 5)",shopping,1
230.0,61,61,"(8, 5)",shopping,2
230.0,62,62,"(27, 5)",exiting,0
230.0,63,63,"(15, 4)",exiting,0
230.0,64,64,"(3, 6)",shopping,1
230.0,66,66,"(7, 7)",shopping,1
230.0,67,67,"(21, 6)",shopping,1
230.0,68,68,"(33, 4)",shopping,1
230.0,69,69,"(13, 6)",shopping,1
230.0,70,70,"(24, 6)",exiting,0
230.0,71,71,"(5, 3)",shopping,1
230.0,72,72,"(27, 3)",shopping,1
230.0,73,73,"(21, 7)",shopping,2
230.0,74,74,"(28, 3)",shopping,2
230.0,76,76,"(23, 3)",shopping,1
230.0,77,77,"(7, 2)",shopping,1
230.0,78,78,"(10, 4)",shopping,2
230.0,79,79,"(15, 6)",exiting,0
230.0,80,80,"(12, 6)",shopping,1
230.0,81,81,"(1, 7)",shopping,1
230.0,82,82,"(4, 4)",exiting,0
230.0,83,83,"(1, 3)",shopping,1
230.0,84,84,"(3, 7)",shopping,1
230.0,85,85,"(55, 3)",shopping,1
230.0,86,86,"(58, 7)",shopping,2
230.0,87,87,"(3, 1)",shopping,1
230.0,88,88,"(29, 6)",shopping,1
230.0,89,89,"(4, 5)",shopping,1
230.0,90,90,"(29, 3)",shopping,2
230.0,91,91,"(1, 8)",shopping,2
230.0,93,93,"(2, 1)",shopping,2
230.0,94,94,"(5, 7)",shopping,2
230.0,95,95,"(57, 5)",shopping,1
230.0,96,96,"(48, 5)",shopping,1
230.0,97,97,"(30, 5)",shopping,1
230.0,98,98,"(2, 4)",shopping,1
230.0,99,99,"(1, 1)",shopping,2
230.0,100,100,"(1, 5)",shopping,1
231.0,22,22,"(26, 4)",exiting,0
231.0,32,32,"(12, 4)",exiting,0
231.0,33,33,"(11, 3)",exiting,0
231.0,36,36,"(33, 6)",exiting,0
231.0,38,38,"(34, 6)",shopping,1
231.0,41,41,"(50, 1)",exiting,0
231.0,43,43,"(32, 6)",exiting,0
231.0,45,45,"(17, 3)",exiting,0
231.0,46,46,"(28, 6)",exiting,0
231.0,48,48,"(20, 7)",exiting,0
231.0,49,49,"(23, 4)",shopping,1
231.0,50,50,"(14, 5)",exiting,0
231.0,53,53,"(6, 7)",shopping,1
231.0,55,55,"(10, 3)",shopping,2
231.0,56,56,"(17, 5)",shopping,1
231.0,57,57,"(27, 6)",shopping,2
231.0,59,59,"(31, 6)",exiting,0
231.0,60,60,"(5, 5)",shopping,1
231.0,61,61,"(8, 5)",shopping,2
231.0,62,62,"(26, 5)",exiting,0
231.0,63,63,"(15, 5)",exiting,0
231.0,64,64,"(4, 6)",shopping,1
231.0,66,66,"(7, 7)",shopping,1
231.0,67,67,"(21, 5)",shopping,1
231.0,68,68,"(33, 3)",shopping,1
231.0,69,69,"(13, 5)",shopping,1
231.0,70,70,"(24, 5)",exiting,0
231.0,71,71,"(5, 3)",shopping,1
231.0,72,72,"(26, 3)",shopping,1
231.0,73,73,"(22, 7)",shopping,2
231.0,74,74,"(28, 3)",shopping,2
231.0,76,76,"(23, 3)",shopping,1
231.0,77,77,"(7, 3)",shopping,1
231.0,78,78,"(11, 4)",shopping,2
231.0,79,79,"(14, 6)",exiting,0
231.0,80,80,"(12, 6)",shopping,1
231.0,81,81,"(1, 7)",shopping,1
231.0,82,82,"(3, 4)",exiting,0
231.0,83,83,"(1, 3)",shopping,1
231.0,84,84,"(3, 8)",shopping,1
231.0,85,85,"(55, 4)",shopping,1
231.0,86,86,"(58, 7)",shopping,2
231.0,87,87,"(3, 1)",shopping,1
231.0,88,88,"(29, 6)",shopping,1
231.0,89,89,"(4, 5)",shopping,1
231.0,90,90,"(29, 4)",shopping,2
231.0,91,91,"(1, 8)",shopping,2
231.0,93,93,"(2, 1)",shopping,2
231.0,94,94,"(5, 6)",shopping,2
231.0,95,95,"(57, 6)",shopping,1
231.0,96,96,"(48, 6)",shopping,1
231.0,97,97,"(29, 5)",shopping,1
231.0,98,98,"(2, 4)",shopping,1
231.0,99,99,"(1, 1)",shopping,2
231.0,100,100,"(1, 4)",shopping,1
232.0,22,22,"(25, 4)",exiting,0
232.0,32,32,"(12, 5)",exiting,0
232.0,33,33,"(11, 3)",exiting,0
232.0,36,36,"(33, 6)",exiting,0
232.0,38,38,"(34, 6)",shopping,1
232.0,41,41,"(51, 1)",exiting,0
232.0,43,43,"(32, 6)",exiting,0
232.0,45,45,"(16, 3)",exiting,0
232.0,46,46,"(28, 6)",exiting,0
232.0,48,48,"(20, 7)",exiting,0
232.0,49,49,"(24, 4)",shopping,1
232.0,50,50,"(14, 5)",exiting,0
232.0,53,53,"(6, 7)",shopping,1
232.0,55,55,"(10, 3)",shopping,2
232.0,56,56,"(17, 5)",shopping,1
232.0,57,57,"(27, 6)",shopping,2
232.0,59,59,"(31, 6)",exiting,0
232.0,60,60,"(5, 5)",shopping,1
232.0,61,61,"(8, 5)",shopping,2
232.0,62,62,"(25, 5)",exiting,0
232.0,63,63,"(15, 5)",exiting,0
232.0,64,64,"(4, 6)",shopping,1
232.0,66,66,"(7, 7)",shopping,1
232.0,67,67,"(20, 5)",shopping,1
232.0,68,68,"(33, 2)",shopping,1
232.0,69,69,"(13, 4)",shopping,1
232.0,70,70,"(23, 5)",exiting,0
232.0,71,71,"(5, 3)",shopping,1
232.0,72,72,"(27, 3)",shopping,1
232.0,73,73,"(23, 7)",shopping,2
232.0,74,74,"(28, 3)",shopping,2
232.0,76,76,"(23, 3)",shopping,1
232.0,77,77,"(7, 4)",shopping,1
232.0,78,78,"(12, 4)",shopping,2
232.0,79,79,"(14, 6)",exiting,0
232.0,80,80,"(12, 6)",shopping,1
232.0,81,81,"(1, 7)",shopping,1
232.0,82,82,"(3, 5)",exiting,0
232.0,83,83,"(1, 3)",shopping,1
232.0,84,84,"(3, 8)",shopping,1
232.0,85,85,"(55, 4)",shopping,1
232.0,86,86,"(58, 7)",shopping,2
232.0,87,87,"(3, 1)",shopping,1
232.0,88,88,"(29, 6)",shopping,1
232.0,89,89,"(4, 5)",shopping,1
232.0,90,90,"(30, 4)",shopping,2
232.0,91,91,"(1, 8)",shopping,2
232.0,93,93,"(2, 1)",shopping,2
232.0,94,94,"(6, 6)",shopping,2
232.0,95,95,"(57, 6)",shopping,1
232.0,96,96,"(48, 7)",shopping,1
232.0,97,97,"(29, 5)",shopping,1
232.0,98,98,"(2, 4)",shopping,1
232.0,99,99,"(1, 1)",shopping,2
232.0,100,100,"(1, 4)",shopping,1
233.0,22,22,"(24, 4)",exiting,0
233.0,32,32,"(11, 5)",exiting,0
233.0,33,33,"(11, 3)",exiting,0
233.0,36,36,"(33, 6)",exiting,0
233.0,38,38,"(34, 5)",shopping,1
233.0,41,41,"(52, 1)",exiting,0
233.0,43,43,"(32, 6)",exiting,0
233.0,45,45,"(15, 3)",exiting,0
233.0,46,46,"(28, 6)",exiting,0
233.0,48,48,"(20, 7)",exiting,0
233.0,49,49,"(24, 3)",shopping,1
233.0,50,50,"(14, 5)",exiting,0
233.0,53,53,"(6, 7)",shopping,1
233.0,55,55,"(10, 3)",shopping,2
233.0,56,56,"(17, 5)",shopping,1
233.0,57,57,"(27, 6)",shopping,2
233.0,59,59,"(31, 6)",exiting,0
233.0,60,60,"(5, 5)",shopping,1
233.0,61,61,"(9, 5)",shopping,2
233.0,62,62,"(24, 5)",exiting,0
233.0,63,63,"(15, 5)",exiting,0
233.0,64,64,"(4, 6)",shopping,1
233.0,66,66,"(7, 7)",shopping,1
233.0,67,67,"(19, 5)",shopping,1
233.0,68,68,"(33, 1)",shopping,1
233.0,69,69,"(14, 4)",shopping,1
233.0,70,70,"(22, 5)",exiting,0
233.0,71,71,"(6, 3)",shopping,1
233.0,72,72,"(27, 4)",shopping,1
233.0,73,73,"(24, 7)",shopping,2
233.0,74,74,"(28, 3)",shopping,2
233.0,76,76,"(23, 3)",shopping,1
233.0,77,77,"(7, 5)",shopping,1
233.0,78,78,"(13, 4)",shopping,2
233.0,79,79,"(14, 6)",exiting,0
233.0,80,80,"(12, 6)",shopping,1
233.0,81,81,"(2, 7)",shopping,1
233.0,82,82,"(2, 5)",exiting,0
233.0,83,83,"(1, 3)",shopping,1
233.0,84,84,"(3, 8)",shopping,1
233.0,85,85,"(55, 4)",shopping,1
233.0,86,86,"(57, 7)",shopping,2
233.0,87,87,"(3, 1)",shopping,1
233.0,88,88,"(30, 6)",shopping,1
233.0,89,89,"(4, 5)",shopping,1
233.0,90,90,"(30, 5)",shopping,2
233.0,91,91,"(2, 8)",shopping,2
233.0,93,93,"(2, 1)",shopping,2
233.0,94,94,"(7, 6)",shopping,2
233.0,95,95,"(57, 6)",shopping,1
233.0,96,96,"(48, 8)",shopping,1
233.0,97,97,"(29, 6)",shopping,1
233.0,98,98,"(2, 4)",shopping,1
233.0,99,99,"(1, 1)",shopping,2
233.0,100,100,"(1, 4)",shopping,1
234.0,22,22,"(23, 4)",exiting,0
234.0,32,32,"(11, 4)",exiting,0
234.0,33,33,"(12, 3)",exiting,0
234.0,36,36,"(33, 6)",exiting,0
234.0,38,38,"(33, 5)",shopping,1
234.0,41,41,"(53, 1)",exiting,0
234.0,43,43,"(32, 6)",exiting,0
234.0,45,45,"(15, 4)",exiting,0
234.0,46,46,"(28, 6)",exiting,0
234.0,48,48,"(20, 7)",exiting,0
234.0,49,49,"(25, 3)",shopping,1
234.0,50,50,"(14, 5)",exiting,0
234.0,53,53,"(6, 7)",shopping,1
234.0,55,55,"(9, 3)",shopping,2
234.0,56,56,"(17, 5)",shopping,1
234.0,57,57,"(27, 6)",shopping,2
234.0,59,59,"(31, 6)",exiting,0
234.0,60,60,"(5, 5)",shopping,1
234.0,61,61,"(10, 5)",shopping,2
234.0,62,62,"(23, 5)",exiting,0
234.0,63,63,"(15, 5)",exiting,0
234.0,64,64,"(4, 6)",shopping,1
234.0,66,66,"(7, 7)",shopping,1
234.0,67,67,"(19, 4)",shopping,1
234.0,68,68,"(33, 1)",dwelling,1
234.0,69,69,"(14, 3)",shopping,1
234.0,70,70,"(21, 5)",exiting,0
234.0,71,71,"(6, 3)",shopping,1
234.0,72,72,"(28, 4)",shopping,1
234.0,73,73,"(24, 6)",shopping,2
234.0,74,74,"(29, 3)",shopping,2
234.0,76,76,"(23, 3)",shopping,1
234.0,77,77,"(7, 5)",shopping,1
234.0,78,78,"(13, 4)",shopping,2
234.0,79,79,"(14, 6)",exiting,0
234.0,80,80,"(12, 6)",shopping,1
234.0,81,81,"(3, 7)",shopping,1
234.0,83,83,"(1, 3)",shopping,1
234.0,84,84,"(3, 8)",shopping,1
234.0,85,85,"(55, 4)",shopping,1
234.0,86,86,"(56, 7)",shopping,2
234.0,87,87,"(3, 1)",shopping,1
234.0,88,88,"(30, 6)",shopping,1
234.0,89,89,"(4, 5)",shopping,1
234.0,90,90,"(29, 5)",shopping,2
234.0,91,91,"(2, 8)",shopping,2
234.0,93,93,"(2, 1)",shopping,2
234.0,94,94,"(8, 6)",shopping,2
234.0,95,95,"(57, 6)",shopping,1
234.0,96,96,"(48, 8)",dwelling,1
234.0,97,97,"(29, 6)",dwelling,1
234.0,98,98,"(2, 4)",shopping,1
234.0,99,99,"(1, 1)",shopping,2
234.0,100,100,"(1, 4)",shopping,1
235.0,22,22,"(22, 4)",exiting,0
235.0,32,32,"(10, 4)",exiting,0
235.0,33,33,"(12, 3)",exiting,0
235.0,36,36,"(33, 6)",exiting,0
235.0,38,38,"(32, 5)",shopping,1
235.0,41,41,"(54, 1)",exiting,0
235.0,43,43,"(32, 6)",exiting,0
235.0,45,45,"(14, 4)",exiting,0
235.0,46,46,"(28, 6)",exiting,0
235.0,48,48,"(20, 7)",exiting,0
235.0,49,49,"(26, 3)",shopping,1
235.0,50,50,"(14, 5)",exiting,0
235.0,53,53,"(6, 7)",shopping,1
235.0,55,55,"(9, 3)",shopping,2
235.0,56,56,"(17, 5)",shopping,1
235.0,57,57,"(27, 6)",shopping,2
235.0,59,59,"(31, 6)",exiting,0
235.0,60,60,"(5, 5)",shopping,1
235.0,61,61,"(10, 5)",shopping,2
235.0,62,62,"(22, 5)",exiting,0
235.0,63,63,"(15, 5)",exiting,0
235.0,64,64,"(4, 6)",shopping,1
235.0,66,66,"(7, 7)",shopping,1
235.0,67,67,"(18, 4)",shopping,1
235.0,68,68,"(33, 1)",dwelling,1
235.0,69,69,"(15, 3)",shopping,1
235.0,70,70,"(20, 5)",exiting,0
235.0,71,71,"(6, 3)",shopping,1
235.0,72,72,"(28, 5)",shopping,1
235.0,73,73,"(24, 5)",shopping,2
235.0,74,74,"(29, 3)",shopping,2
235.0,76,76,"(22, 3)",shopping,1
235.0,77,77,"(7, 5)",shopping,1
235.0,78,78,"(13, 4)",shopping,2
235.0,79,79,"(14, 6)",exiting,0
235.0,80,80,"(12, 6)",shopping,1
235.0,81,81,"(4, 7)",shopping,1
235.0,83,83,"(1, 3)",shopping,1
235.0,84,84,"(3, 8)",shopping,1
235.0,85,85,"(55, 4)",shopping,1
235.0,86,86,"(55, 7)",shopping,2
235.0,87,87,"(4, 1)",shopping,1
235.0,88,88,"(30, 5)",shopping,1
235.0,89,89,"(4, 5)",shopping,1
235.0,90,90,"(29, 5)",shopping,2
235.0,91,91,"(2, 8)",shopping,2
235.0,93,93,"(2, 1)",shopping,2
235.0,94,94,"(9, 6)",shopping,2
235.0,95,95,"(57, 6)",shopping,1
235.0,96,96,"(48, 8)",dwelling,1
235.0,97,97,"(29, 6)",dwelling,1
235.0,98,98,"(2, 4)",shopping,1
235.0,99,99,"(1, 1)",shopping,2
235.0,100,100,"(1, 4)",shopping,1
236.0,22,22,"(21, 4)",exiting,0
236.0,32,32,"(9, 4)",exiting,0
236.0,33,33,"(12, 3)",exiting,0
236.0,36,36,"(33, 6)",exiting,0
236.0,38,38,"(31, 5)",shopping,1
236.0,41,41,"(55, 1)",exiting,0
236.0,43,43,"(32, 5)",exiting,0
236.0,45,45,"(14, 4)",exiting,0
236.0,46,46,"(28, 6)",exiting,0
236.0,48,48,"(20, 7)",exiting,0
236.0,49,49,"(26, 4)",shopping,1
236.0,50,50,"(14, 5)",exiting,0
236.0,53,53,"(6, 7)",shopping,1
236.0,55,55,"(9, 3)",shopping,2
236.0,56,56,"(17, 5)",shopping,1
236.0,57,57,"(26, 6)",shopping,2
236.0,59,59,"(31, 6)",exiting,0
236.0,60,60,"(5, 5)",shopping,1
236.0,61,61,"(10, 5)",shopping,2
236.0,62,62,"(21, 5)",exiting,0
236.0,63,63,"(15, 5)",exiting,0
236.0,64,64,"(4, 6)",shopping,1
236.0,66,66,"(7, 7)",shopping,1
236.0,67,67,"(17, 4)",shopping,1
236.0,68,68,"(33, 1)",shopping,0
236.0,69,69,"(16, 3)",shopping,1
236.0,70,70,"(19, 5)",exiting,0
236.0,71,71,"(6, 3)",shopping,1
236.0,72,72,"(28, 5)",shopping,1
236.0,73,73,"(25, 5)",shopping,2
236.0,74,74,"(29, 3)",shopping,2
236.0,76,76,"(22, 3)",shopping,1
236.0,77,77,"(7, 5)",shopping,1
236.0,78,78,"(13, 4)",shopping,2
236.0,79,79,"(14, 6)",exiting,0
236.0,80,80,"(12, 6)",shopping,1
236.0,81,81,"(5, 7)",shopping,1
236.0,83,83,"(1, 3)",shopping,1
236.0,84,84,"(3, 8)",shopping,1
236.0,85,85,"(55, 4)",shopping,1
236.0,86,86,"(54, 7)",shopping,2
236.0,87,87,"(4, 1)",shopping,1
236.0,88,88,"(30, 4)",shopping,1
236.0,89,89,"(4, 5)",shopping,1
236.0,90,90,"(29, 5)",shopping,2
236.0,91,91,"(2, 8)",shopping,2
236.0,93,93,"(2, 1)",shopping,2
236.0,94,94,"(9, 5)",shopping,2
236.0,95,95,"(57, 6)",shopping,1
236.0,96,96,"(48, 8)",shopping,0
236.0,97,97,"(29, 6)",shopping,0
236.0,98,98,"(2, 4)",shopping,1
236.0,99,99,"(1, 1)",shopping,2
236.0,100,100,"(1, 4)",shopping,1
237.0,22,22,"(20, 4)",exiting,0
237.0,32,32,"(8, 4)",exiting,0
237.0,33,33,"(11, 3)",exiting,0
237.0,36,36,"(33, 6)",exiting,0
237.0,38,38,"(31, 4)",shopping,1
237.0,41,41,"(56, 1)",exiting,0
237.0,43,43,"(32, 5)",exiting,0
237.0,45,45,"(14, 4)",exiting,0
237.0,46,46,"(28, 6)",exiting,0
237.0,48,48,"(20, 7)",exiting,0
237.0,49,49,"(27, 4)",shopping,1
237.0,50,50,"(13, 5)",exiting,0
237.0,53,53,"(6, 7)",shopping,1
237.0,55,55,"(9, 3)",shopping,2
237.0,56,56,"(17, 5)",shopping,1
237.0,57,57,"(27, 6)",shopping,2
237.0,59,59,"(31, 6)",exiting,0
237.0,60,60,"(5, 5)",shopping,1
237.0,61,61,"(10, 5)",shopping,2
237.0,62,62,"(20, 5)",exiting,0
237.0,63,63,"(15, 4)",exiting,0
237.0,64,64,"(4, 6)",shopping,1
237.0,66,66,"(7, 7)",shopping,1
237.0,67,67,"(16, 4)",shopping,1
237.0,68,68,"(33, 1)",exiting,0
237.0,69,69,"(17, 3)",shopping,1
237.0,70,70,"(19, 6)",exiting,0
237.0,71,71,"(6, 3)",shopping,1
237.0,72,72,"(28, 5)",shopping,1
237.0,73,73,"(26, 5)",shopping,2
237.0,74,74,"(29, 3)",shopping,2
237.0,76,76,"(22, 3)",shopping,1
237.0,77,77,"(7, 5)",shopping,1
237.0,78,78,"(13, 4)",shopping,2
237.0,79,79,"(14, 6)",exiting,0
237.0,80,80,"(12, 6)",shopping,1
237.0,81,81,"(5, 6)",shopping,1
237.0,83,83,"(1, 3)",shopping,1
237.0,84,84,"(3, 8)",shopping,1
237.0,85,85,"(55, 4)",shopping,1
237.0,86,86,"(53, 7)",shopping,2
237.0,87,87,"(4, 1)",shopping,1
237.0,88,88,"(29, 4)",shopping,1
237.0,89,89,"(4, 5)",shopping,1
237.0,90,90,"(29, 5)",shopping,2
237.0,91,91,"(2, 8)",shopping,2
237.0,93,93,"(3, 1)",shopping,2
237.0,94,94,"(9, 4)",shopping,2
237.0,95,95,"(57, 6)",shopping,1
237.0,96,96,"(48, 8)",exiting,0
237.0,97,97,"(29, 6)",exiting,0
237.0,98,98,"(2, 3)",shopping,1
237.0,99,99,"(1, 1)",shopping,2
237.0,100,100,"(1, 4)",shopping,1
238.0,22,22,"(19, 4)",exiting,0
238.0,32,32,"(8, 5)",exiting,0
238.0,33,33,"(11, 4)",exiting,0
238.0,36,36,"(33, 6)",exiting,0
238.0,38,38,"(31, 3)",shopping,1
238.0,41,41,"(57, 1)",exiting,0
238.0,43,43,"(32, 5)",exiting,0
238.0,45,45,"(14, 4)",exiting,0
238.0,46,46,"(28, 6)",exiting,0
238.0,48,48,"(20, 7)",exiting,0
238.0,49,49,"(28, 4)",shopping,1
238.0,50,50,"(12, 5)",exiting,0
238.0,53,53,"(6, 7)",shopping,1
238.0,55,55,"(9, 3)",shopping,2
238.0,56,56,"(17, 5)",shopping,1
238.0,57,57,"(27, 6)",shopping,2
238.0,59,59,"(31, 6)",exiting,0
238.0,60,60,"(5, 5)",shopping,1
238.0,61,61,"(10, 5)",shopping,2
238.0,62,62,"(19, 5)",exiting,0
238.0,63,63,"(15, 3)",exiting,0
238.0,64,64,"(4, 6)",shopping,1
238.0,66,66,"(7, 6)",shopping,1
238.0,67,67,"(15, 4)",shopping,1
238.0,68,68,"(34, 1)",exiting,0
238.0,69,69,"(18, 3)",shopping,1
238.0,70,70,"(18, 6)",exiting,0
238.0,71,71,"(6, 3)",shopping,1
238.0,72,72,"(28, 5)",shopping,1
238.0,73,73,"(27, 5)",shopping,2
238.0,74,74,"(29, 3)",shopping,2
238.0,76,76,"(22, 3)",shopping,1
238.0,77,77,"(7, 4)",shopping,1
238.0,78,78,"(12, 4)",shopping,2
238.0,79,79,"(14, 6)",exiting,0
238.0,80,80,"(12, 6)",shopping,1
238.0,81,81,"(6, 6)",shopping,1
238.0,83,83,"(1, 3)",shopping,1
238.0,84,84,"(3, 8)",shopping,1
238.0,85,85,"(55, 4)",shopping,1
238.0,86,86,"(52, 7)",shopping,2
238.0,87,87,"(4, 1)",shopping,1
238.0,88,88,"(29, 4)",shopping,1
238.0,89,89,"(4, 5)",shopping,1
238.0,90,90,"(29, 5)",shopping,2
238.0,91,91,"(2, 8)",shopping,2
238.0,93,93,"(3, 1)",shopping,2
238.0,94,94,"(9, 5)",shopping,2
238.0,95,95,"(57, 6)",shopping,1
238.0,96,96,"(49, 8)",exiting,0
238.0,97,97,"(29, 6)",exiting,0
238.0,98,98,"(2, 3)",shopping,1
238.0,99,99,"(1, 1)",shopping,2
238.0,100,100,"(1, 4)",shopping,1
239.0,22,22,"(19, 5)",exiting,0
239.0,32,32,"(7, 5)",exiting,0
239.0,33,33,"(10, 4)",exiting,0
239.0,36,36,"(33, 7)",exiting,0
239.0,38,38,"(30, 3)",shopping,1
239.0,41,41,"(57, 2)",exiting,0
239.0,43,43,"(32, 5)",exiting,0
239.0,45,45,"(14, 5)",exiting,0
239.0,46,46,"(28, 6)",exiting,0
239.0,48,48,"(20, 7)",exiting,0
239.0,49,49,"(28, 4)",shopping,1
239.0,50,50,"(11, 5)",exiting,0
239.0,53,53,"(6, 7)",shopping,1
239.0,55,55,"(9, 3)",shopping,2
239.0,56,56,"(17, 5)",shopping,1
239.0,57,57,"(27, 6)",shopping,2
239.0,59,59,"(31, 6)",exiting,0
239.0,60,60,"(5, 5)",shopping,1
239.0,61,61,"(10, 5)",shopping,2
239.0,62,62,"(19, 6)",exiting,0
239.0,63,63,"(14, 3)",exiting,0
239.0,64,64,"(4, 6)",shopping,1
239.0,66,66,"(7, 6)",shopping,1
239.0,67,67,"(15, 4)",shopping,1
239.0,68,68,"(35, 1)",exiting,0
239.0,69,69,"(18, 4)",shopping,1
239.0,70,70,"(17, 6)",exiting,0
239.0,71,71,"(6, 3)",shopping,1
239.0,72,72,"(28, 5)",shopping,1
239.0,73,73,"(27, 4)",shopping,2
239.0,74,74,"(29, 3)",shopping,2
239.0,76,76,"(22, 3)",shopping,1
239.0,77,77,"(7, 4)",shopping,1
239.0,78,78,"(13, 4)",shopping,2
239.0,79,79,"(14, 6)",exiting,0
239.0,80,80,"(12, 6)",shopping,1
239.0,81,81,"(6, 5)",shopping,1
239.0,83,83,"(1, 2)",shopping,1
239.0,84,84,"(3, 8)",shopping,1
239.0,85,85,"(55, 4)",shopping,1
239.0,86,86,"(51, 7)",shopping,2
239.0,87,87,"(4, 1)",shopping,1
239.0,88,88,"(29, 4)",shopping,1
239.0,89,89,"(3, 5)",shopping,1
239.0,90,90,"(30, 5)",shopping,2
239.0,91,91,"(2, 8)",shopping,2
239.0,93,93,"(3, 1)",shopping,2
239.0,94,94,"(8, 5)",shopping,2
239.0,95,95,"(57, 6)",shopping,1
239.0,96,96,"(50, 8)",exiting,0
239.0,97,97,"(29, 6)",exiting,0
239.0,98,98,"(2, 3)",shopping,1
239.0,99,99,"(2, 1)",shopping,2
239.0,100,100,"(1, 4)",shopping,1
240.0,22,22,"(19, 5)",exiting,0
240.0,32,32,"(6, 5)",exiting,0
240.0,33,33,"(9, 4)",exiting,0
240.0,36,36,"(33, 7)",exiting,0
240.0,38,38,"(30, 3)",shopping,1
240.0,41,41,"(57, 3)",exiting,0
240.0,43,43,"(32, 5)",exiting,0
240.0,45,45,"(14, 5)",exiting,0
240.0,46,46,"(28, 6)",exiting,0
240.0,48,48,"(19, 7)",exiting,0
240.0,49,49,"(28, 4)",shopping,1
240.0,50,50,"(11, 6)",exiting,0
240.0,53,53,"(7, 7)",shopping,1
240.0,55,55,"(9, 3)",shopping,2
240.0,56,56,"(17, 5)",shopping,1
240.0,57,57,"(27, 6)",shopping,2
240.0,59,59,"(31, 6)",exiting,0
240.0,60,60,"(4, 5)",shopping,1
240.0,61,61,"(11, 5)",shopping,2
240.0,62,62,"(18, 6)",exiting,0
240.0,63,63,"(13, 3)",exiting,0
240.0,64,64,"(4, 6)",shopping,1
240.0,66,66,"(7, 6)",shopping,1
240.0,67,67,"(15, 4)",shopping,1
240.0,68,68,"(36, 1)",exiting,0
240.0,69,69,"(18, 5)",shopping,1
240.0,70,70,"(17, 6)",exiting,0
240.0,71,71,"(6, 3)",shopping,1
240.0,72,72,"(28, 5)",shopping,1
240.0,73,73,"(27, 3)",shopping,2
240.0,74,74,"(29, 3)",shopping,2
240.0,76,76,"(22, 3)",shopping,1
240.0,77,77,"(7, 4)",shopping,1
240.0,78,78,"(13, 5)",shopping,2
240.0,79,79,"(14, 6)",exiting,0
240.0,80,80,"(12, 5)",shopping,1
240.0,81,81,"(6, 4)",shopping,1
240.0,83,83,"(1, 2)",shopping,1
